series,x_position,country,value,color_r,color_g,color_b,plot_title,plot_description,x_axis_label,y_axis_label
series_2,12,ESP,10.909090909090908,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,13,SWE,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,14,GBR,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,15,CAN,10.909090909090908,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,16,JPN,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,17,USA,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,18,AUS,11.272727272727273,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,19,NZL,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,20,ISR,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,21,KOR,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,22,TUR,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,23,CHL,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,24,EST,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,25,HUN,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,26,LVA,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,27,LTU,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,28,POL,16.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,29,SVK,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,31,CZE,17.454545454545457,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,32,NOR,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,33,CHE,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,34,ISL,17.454545454545457,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,35,MEX,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,36,CRI,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,37,BRA,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,38,ARG,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,39,COL,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,41,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,42,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,43,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,44,,23.272727272727273,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,45,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,46,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,47,,24.363636363636363,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,48,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,49,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,50,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,51,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,52,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,54,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,55,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,57,,28.72727272727273,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,58,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,60,,32.36363636363636,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,61,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,62,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,63,,33.45454545454545,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,64,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,65,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,66,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,67,,36.36363636363637,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,68,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,69,,36.36363636363637,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,70,,36.72727272727273,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,71,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,72,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,73,,38.18181818181819,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,74,,38.18181818181819,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,76,,38.18181818181819,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,77,,38.18181818181819,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,78,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,79,,39.63636363636363,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,80,,39.27272727272727,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,81,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,82,,41.45454545454545,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,83,,41.090909090909086,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,84,,41.090909090909086,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,86,,41.090909090909086,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,87,,36.36363636363637,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,88,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,89,,41.81818181818181,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,90,,41.45454545454545,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,91,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,92,,42.54545454545455,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,93,,42.18181818181818,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,94,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,95,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,96,,42.54545454545455,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,97,,36.36363636363637,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,98,,36.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_2,99,,48.0,217,143,151,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_3,11,PRT,10.545454545454545,97,78,96,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_3,14,GBR,10.909090909090908,97,78,96,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_3,18,AUS,11.272727272727273,97,78,96,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_3,21,KOR,11.272727272727273,97,78,96,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_3,73,,12.363636363636363,97,78,96,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_3,76,,38.18181818181819,97,78,96,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_3,82,,12.363636363636363,97,78,96,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,0,AUT,28.000000000000004,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,4,FRA,28.000000000000004,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,7,IRL,20.0,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,8,ITA,20.363636363636363,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,10,NLD,22.181818181818183,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,11,PRT,28.000000000000004,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,13,SWE,21.09090909090909,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,14,GBR,28.000000000000004,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,16,JPN,33.81818181818182,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,17,USA,33.45454545454545,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,18,AUS,33.81818181818182,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,19,NZL,28.000000000000004,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,20,ISR,11.272727272727273,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,21,KOR,10.909090909090908,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,23,CHL,13.818181818181818,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,24,EST,13.818181818181818,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,26,LVA,7.2727272727272725,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,27,LTU,6.909090909090909,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,29,SVK,69.0909090909091,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,30,SVN,69.0909090909091,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,31,CZE,68.72727272727272,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,33,CHE,28.72727272727273,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,34,ISL,28.72727272727273,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,35,MEX,28.000000000000004,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,36,CRI,4.7272727272727275,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,37,BRA,28.000000000000004,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,38,ARG,28.000000000000004,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,39,COL,57.09090909090909,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,40,IND,57.09090909090909,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,42,,24.363636363636363,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,43,,24.363636363636363,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,46,,15.272727272727273,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,48,,28.000000000000004,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,49,,29.818181818181817,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,50,,29.818181818181817,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,52,,48.36363636363637,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,53,,48.36363636363637,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,56,,41.81818181818181,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,58,,28.000000000000004,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,59,,55.27272727272727,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,61,,28.000000000000004,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,62,,34.909090909090914,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,63,,35.27272727272727,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,65,,32.0,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,66,,32.0,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,68,,28.000000000000004,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,69,,25.09090909090909,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,71,,12.363636363636363,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,72,,12.363636363636363,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,74,,28.000000000000004,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,75,,40.72727272727273,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,76,,40.72727272727273,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,77,,28.000000000000004,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,78,,29.818181818181817,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,79,,29.454545454545457,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,81,,28.000000000000004,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,82,,12.0,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,84,,38.90909090909091,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,85,,38.54545454545455,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,87,,28.000000000000004,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,88,,18.90909090909091,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,90,,28.000000000000004,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,91,,17.81818181818182,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,92,,17.81818181818182,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
series_4,94,,28.000000000000004,146,181,215,Standard Deviation of CIT and DBCFT Revenue by Country,Bar chart showing revenue volatility/standard deviation for CIT and DBCFT across countries,Countries,Standard Deviation
